# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 99066
# jobid: 19040582
# start_time: 1713473476
# start_time_asci: Thu Apr 18 14:51:16 2024
# end_time: 1713473480
# end_time_asci: Thu Apr 18 14:51:20 2024
# nprocs: 36
# run time: 4.5939
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 156 bytes (compressed)
# record table: 2086 bytes (compressed)
# POSIX module: 5470 bytes (compressed), ver=4
# LUSTRE module: 1354 bytes (compressed), ver=1
# STDIO module: 57 bytes (compressed), ver=2
# DXT_POSIX module: 93020 bytes (compressed), ver=1
# HEATMAP module: 5503 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 15866050084617259568, file_name: /pscratch/spwalto/iorTest/darshan.00000000
# DXT, rank: 0, hostname: ec20
# DXT, write_count: 128, read_count: 128
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0   read       91       381681664         4194304      4.4442      4.4479
 X_POSIX       0   read       92       385875968         4194304      4.4480      4.4516
 X_POSIX       0   read       93       390070272         4194304      4.4517      4.4552
 X_POSIX       0   read       94       394264576         4194304      4.4553      4.4589
 X_POSIX       0   read       95       398458880         4194304      4.4589      4.4626
 X_POSIX       0   read       96       402653184         4194304      4.4627      4.4664
 X_POSIX       0   read       97       406847488         4194304      4.4665      4.4700
 X_POSIX       0   read       98       411041792         4194304      4.4701      4.4736
 X_POSIX       0   read       99       415236096         4194304      4.4737      4.4772
 X_POSIX       0   read      100       419430400         4194304      4.4773      4.4810
 X_POSIX       0   read      101       423624704         4194304      4.4811      4.4846
 X_POSIX       0   read      102       427819008         4194304      4.4847      4.4882
 X_POSIX       0   read      103       432013312         4194304      4.4883      4.4919
 X_POSIX       0   read      104       436207616         4194304      4.4920      4.4957
 X_POSIX       0   read      105       440401920         4194304      4.4958      4.4993
 X_POSIX       0   read      106       444596224         4194304      4.4994      4.5028
 X_POSIX       0   read      107       448790528         4194304      4.5029      4.5065
 X_POSIX       0   read      108       452984832         4194304      4.5066      4.5101
 X_POSIX       0   read      109       457179136         4194304      4.5102      4.5137
 X_POSIX       0   read      110       461373440         4194304      4.5138      4.5173
 X_POSIX       0   read      111       465567744         4194304      4.5174      4.5210
 X_POSIX       0   read      112       469762048         4194304      4.5211      4.5247
 X_POSIX       0   read      113       473956352         4194304      4.5248      4.5285
 X_POSIX       0   read      114       478150656         4194304      4.5286      4.5323
 X_POSIX       0   read      115       482344960         4194304      4.5324      4.5360
 X_POSIX       0   read      116       486539264         4194304      4.5361      4.5397
 X_POSIX       0   read      117       490733568         4194304      4.5398      4.5433
 X_POSIX       0   read      118       494927872         4194304      4.5433      4.5469
 X_POSIX       0   read      119       499122176         4194304      4.5470      4.5505
 X_POSIX       0   read      120       503316480         4194304      4.5505      4.5540
 X_POSIX       0   read      121       507510784         4194304      4.5541      4.5575
 X_POSIX       0   read      122       511705088         4194304      4.5576      4.5610
 X_POSIX       0   read      123       515899392         4194304      4.5611      4.5643
 X_POSIX       0   read      124       520093696         4194304      4.5644      4.5678
 X_POSIX       0   read      125       524288000         4194304      4.5679      4.5713
 X_POSIX       0   read      126       528482304         4194304      4.5713      4.5745
 X_POSIX       0   read      127       532676608         4194304      4.5746      4.5778

# DXT, file_id: 1075859673363771012, file_name: /pscratch/spwalto/iorTest/darshan.00000001
# DXT, rank: 1, hostname: ec20
# DXT, write_count: 128, read_count: 128
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       1  write        0               0         4194304      0.1047      0.3440
 X_POSIX       1  write        1         4194304         4194304      0.3441      0.3947
 X_POSIX       1  write        2         8388608         4194304      0.3948      0.4094
 X_POSIX       1  write        3        12582912         4194304      0.4094      0.4211
 X_POSIX       1  write        4        16777216         4194304      0.4211      0.4343
 X_POSIX       1  write        5        20971520         4194304      0.4343      0.4419
 X_POSIX       1  write        6        25165824         4194304      0.4420      0.4519
 X_POSIX       1  write        7        29360128         4194304      0.4519      0.4591
 X_POSIX       1  write        8        33554432         4194304      0.4591      0.4740
 X_POSIX       1  write        9        37748736         4194304      0.4740      0.4865
 X_POSIX       1  write       10        41943040         4194304      0.4865      0.4996
 X_POSIX       1  write       11        46137344         4194304      0.4997      0.5114
 X_POSIX       1  write       12        50331648         4194304      0.5115      0.5266
 X_POSIX       1  write       13        54525952         4194304      0.5267      0.5405
 X_POSIX       1  write       14        58720256         4194304      0.5405      0.5545
 X_POSIX       1  write       15        62914560         4194304      0.5545      0.5684
 X_POSIX       1  write       16        67108864         4194304      0.5685      0.5924
 X_POSIX       1  write       17        71303168         4194304      0.5925      0.6095
 X_POSIX       1  write       18        75497472         4194304      0.6096      0.6264
 X_POSIX       1  write       19        79691776         4194304      0.6264      0.6395
 X_POSIX       1  write       20        83886080         4194304      0.6397      0.6566
 X_POSIX       1  write       21        88080384         4194304      0.6567      0.6711
 X_POSIX       1  write       22        92274688         4194304      0.6712      0.6853
 X_POSIX       1  write       23        96468992         4194304      0.6854      0.7021
 X_POSIX       1  write       24       100663296         4194304      0.7021      0.7170
 X_POSIX       1  write       25       104857600         4194304      0.7170      0.7324
 X_POSIX       1  write       26       109051904         4194304      0.7324      0.7456
 X_POSIX       1  write       27       113246208         4194304      0.7459      0.7621
 X_POSIX       1  write       28       117440512         4194304      0.7621      0.7763
 X_POSIX       1  write       29       121634816         4194304      0.7764      0.7987
 X_POSIX       1  write       30       125829120         4194304      0.7988      0.8056
 X_POSIX       1  write       31       130023424         4194304      0.8057      0.8284
 X_POSIX       1  write       32       134217728         4194304      0.8285      0.8339
 X_POSIX       1  write       33       138412032         4194304      0.8339      0.8662
 X_POSIX       1  write       34       142606336         4194304      0.8664      0.8731
 X_POSIX       1  write       35       146800640         4194304      0.8731      0.8798
 X_POSIX       1  write       36       150994944         4194304      0.8798      0.9010
 X_POSIX       1  write       37       155189248         4194304      0.9011      0.9072
 X_POSIX       1  write       38       159383552         4194304      0.9073      0.9270
 X_POSIX       1  write       39       163577856         4194304      0.9271      0.9435
 X_POSIX       1  write       40       167772160         4194304      0.9436      0.9511
 X_POSIX       1  write       41       171966464         4194304      0.9512      0.9679
 X_POSIX       1  write       42       176160768         4194304      0.9680      0.9755
 X_POSIX       1  write       43       180355072         4194304      0.9756      0.9815
 X_POSIX       1  write       44       184549376         4194304      0.9816      1.0185
 X_POSIX       1  write       45       188743680         4194304      1.0186      1.0256
 X_POSIX       1  write       46       192937984         4194304      1.0257      1.0338
 X_POSIX       1  write       47       197132288         4194304      1.0339      1.0579
 X_POSIX       1  write       48       201326592         4194304      1.0579      1.0640
 X_POSIX       1  write       49       205520896         4194304      1.0641      1.0696
 X_POSIX       1  write       50       209715200         4194304      1.0697      1.0775
 X_POSIX       1  write       51       213909504         4194304      1.0776      1.1123
 X_POSIX       1  write       52       218103808         4194304      1.1124      1.1186
 X_POSIX       1  write       53       222298112         4194304      1.1187      1.1262
 X_POSIX       1  write       54       226492416         4194304      1.1263      1.1316
 X_POSIX       1  write       55       230686720         4194304      1.1316      1.1716
 X_POSIX       1  write       56       234881024         4194304      1.1716      1.1778
 X_POSIX       1  write       57       239075328         4194304      1.1782      1.2176
 X_POSIX       1  write       58       243269632         4194304      1.2176      1.2254
 X_POSIX       1  write       59       247463936         4194304      1.2255      1.2315
 X_POSIX       1  write       60       251658240         4194304      1.2316      1.2776
 X_POSIX       1  write       61       255852544         4194304      1.2776      1.2846
 X_POSIX       1  write       62       260046848         4194304      1.2847      1.2912
 X_POSIX       1  write       63       264241152         4194304      1.2913      1.2972
 X_POSIX       1  write       64       268435456         4194304      1.2972      1.3466
 X_POSIX       1  write       65       272629760         4194304      1.3467      1.3537
 X_POSIX       1  write       66       276824064         4194304      1.3538      1.3607
 X_POSIX       1  write       67       281018368         4194304      1.3607      1.3681
 X_POSIX       1  write       68       285212672         4194304      1.3682      1.3752
 X_POSIX       1  write       69       289406976         4194304      1.3753      1.4134
 X_POSIX       1  write       70       293601280         4194304      1.4135      1.4201
 X_POSIX       1  write       71       297795584         4194304      1.4201      1.4268
 X_POSIX       1  write       72       301989888         4194304      1.4269      1.4336
 X_POSIX       1  write       73       306184192         4194304      1.4336      1.4407
 X_POSIX       1  write       74       310378496         4194304      1.4408      1.4473
 X_POSIX       1  write       75       314572800         4194304      1.4474      1.4533
 X_POSIX       1  write       76       318767104         4194304      1.4534      1.4948
 X_POSIX       1  write       77       322961408         4194304      1.4949      1.5026
 X_POSIX       1  write       78       327155712         4194304      1.5027      1.5095
 X_POSIX       1  write       79       331350016         4194304      1.5096      1.5165
 X_POSIX       1  write       80       335544320         4194304      1.5166      1.5237
 X_POSIX       1  write       81       339738624         4194304      1.5238      1.5312
 X_POSIX       1  write       82       343932928         4194304      1.5312      1.5379
