# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 12345
# jobid: 17209778
# start_time: 1694923004
# start_time_asci: Sat Sep 16 21:56:44 2023
# end_time: 1694923021
# end_time_asci: Sat Sep 16 21:57:01 2023
# nprocs: 32
# run time: 16.7282
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 144 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5687 bytes (compressed), ver=4
# LUSTRE module: 1205 bytes (compressed), ver=1
# STDIO module: 57 bytes (compressed), ver=2
# DXT_POSIX module: 10459 bytes (compressed), ver=1
# HEATMAP module: 8045 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/user/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec3
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      11  write        8      3625165824       200000000      8.4403      8.6705
 X_POSIX      11  write        9               0        25165824      8.6706      8.6975
 X_POSIX      11   read        0               0        25165824      8.7011      8.7163
 X_POSIX      11   read        1        25165824       400000000      8.7177      8.9953
 X_POSIX      11   read        2       425165824       400000000      8.9955      9.2540
 X_POSIX      11   read        3       825165824       400000000      9.2541      9.5166
 X_POSIX      11   read        4      1225165824       400000000      9.5167      9.7618
 X_POSIX      11   read        5      1625165824       400000000      9.7619     10.0041
 X_POSIX      11   read        6      2025165824       400000000     10.0042     10.2375
 X_POSIX      11   read        7      2425165824       400000000     10.2376     10.4652
 X_POSIX      11   read        8      2825165824       800000000     10.4653     10.9168
 X_POSIX      11   read        9      3625165824       200000000     10.9169     11.0312

# DXT, file_id: 8217146196684432982, file_name: /pscratch/user/haccTest/darshan-Part00000012-of-00000032.data
# DXT, rank: 12, hostname: ec9
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      12  write        0        25165824       400000000      4.4820      4.9042
 X_POSIX      12  write        1       425165824       400000000      4.9043      5.3231
 X_POSIX      12  write        2       825165824       400000000      5.3233      5.7584
 X_POSIX      12  write        3      1225165824       400000000      5.7585      6.2216
 X_POSIX      12  write        4      1625165824       400000000      6.2216      6.6886
 X_POSIX      12  write        5      2025165824       400000000      6.6887      7.1940
 X_POSIX      12  write        6      2425165824       400000000      7.1941      7.6571
 X_POSIX      12  write        7      2825165824       800000000      7.6572      8.7111
 X_POSIX      12  write        8      3625165824       200000000      8.7112      9.0818
 X_POSIX      12  write        9               0        25165824      9.0819      9.1466
 X_POSIX      12   read        0               0        25165824      9.1503      9.1658
 X_POSIX      12   read        1        25165824       400000000      9.1675      9.4372
 X_POSIX      12   read        2       425165824       400000000      9.4373      9.6958
 X_POSIX      12   read        3       825165824       400000000      9.6959      9.9556
 X_POSIX      12   read        4      1225165824       400000000      9.9557     10.2149
 X_POSIX      12   read        5      1625165824       400000000     10.2150     10.4942
 X_POSIX      12   read        6      2025165824       400000000     10.4943     10.7617
 X_POSIX      12   read        7      2425165824       400000000     10.7617     11.0255
 X_POSIX      12   read        8      2825165824       800000000     11.0256     11.5413
 X_POSIX      12   read        9      3625165824       200000000     11.5414     11.6690

# DXT, file_id: 5937040747949820936, file_name: /pscratch/user/haccTest/darshan-Part00000013-of-00000032.data
# DXT, rank: 13, hostname: ec9
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      13  write        0        25165824       400000000      3.6154      4.0061
 X_POSIX      13  write        1       425165824       400000000      4.0062      4.3897
 X_POSIX      13  write        2       825165824       400000000      4.3898      4.8259
 X_POSIX      13  write        3      1225165824       400000000      4.8260      5.2840
 X_POSIX      13  write        4      1625165824       400000000      5.2841      5.7272
 X_POSIX      13  write        5      2025165824       400000000      5.7273      6.1719
 X_POSIX      13  write        6      2425165824       400000000      6.1720      6.6253
 X_POSIX      13  write        7      2825165824       800000000      6.6254      7.5331
 X_POSIX      13  write        8      3625165824       200000000      7.5332      7.7558
 X_POSIX      13  write        9               0        25165824      7.7559      7.7834
 X_POSIX      13   read        0               0        25165824      7.7865      7.7990
 X_POSIX      13   read        1        25165824       400000000      7.8006      8.0415
 X_POSIX      13   read        2       425165824       400000000      8.0416      8.2754
 X_POSIX      13   read        3       825165824       400000000      8.2755      8.5097
 X_POSIX      13   read        4      1225165824       400000000      8.5098      8.7427
 X_POSIX      13   read        5      1625165824       400000000      8.7428      8.9831
 X_POSIX      13   read        6      2025165824       400000000      8.9832      9.2288
 X_POSIX      13   read        7      2425165824       400000000      9.2288      9.4738
 X_POSIX      13   read        8      2825165824       800000000      9.4738      9.9802
 X_POSIX      13   read        9      3625165824       200000000      9.9803     10.1098

# DXT, file_id: 3211260657156544696, file_name: /pscratch/user/haccTest/darshan-Part00000014-of-00000032.data
# DXT, rank: 14, hostname: ec10
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      14  write        0        25165824       400000000      3.7811      4.2184
 X_POSIX      14  write        1       425165824       400000000      4.2185      4.6479
 X_POSIX      14  write        2       825165824       400000000      4.6480      5.1017
 X_POSIX      14  write        3      1225165824       400000000      5.1018      5.5792
 X_POSIX      14  write        4      1625165824       400000000      5.5793      6.0485
 X_POSIX      14  write        5      2025165824       400000000      6.0486      6.5197
 X_POSIX      14  write        6      2425165824       400000000      6.5197      6.9953
