# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 12345
# jobid: 17218965
# start_time: 1694979993
# start_time_asci: Sun Sep 17 13:46:33 2023
# end_time: 1694980005
# end_time_asci: Sun Sep 17 13:46:45 2023
# nprocs: 32
# run time: 12.8322
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 143 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5643 bytes (compressed), ver=4
# LUSTRE module: 1202 bytes (compressed), ver=1
# STDIO module: 57 bytes (compressed), ver=2
# DXT_POSIX module: 10467 bytes (compressed), ver=1
# HEATMAP module: 7871 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/user/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec1
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
# DXT, file_id: 5944192875413058633, file_name: /pscratch/user/haccTest/darshan-Part00000011-of-00000032.data
# DXT, rank: 11, hostname: ec6
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      11  write        0        25165824       400000000      2.8369      3.2585
 X_POSIX      11  write        1       425165824       400000000      3.2586      3.6750
 X_POSIX      11  write        2       825165824       400000000      3.6751      4.1208
 X_POSIX      11  write        3      1225165824       400000000      4.1209      4.5938
 X_POSIX      11  write        4      1625165824       400000000      4.5939      5.0403
 X_POSIX      11  write        5      2025165824       400000000      5.0404      5.4949
 X_POSIX      11  write        6      2425165824       400000000      5.4950      5.9546
 X_POSIX      11  write        7      2825165824       800000000      5.9547      6.8359
 X_POSIX      11  write        8      3625165824       200000000      6.8359      7.0308
 X_POSIX      11  write        9               0        25165824      7.0308      7.0540
 X_POSIX      11   read        0               0        25165824      7.0578      7.0698
 X_POSIX      11   read        1        25165824       400000000      7.0714      7.3087
 X_POSIX      11   read        2       425165824       400000000      7.3088      7.5384
 X_POSIX      11   read        3       825165824       400000000      7.5385      7.7574
 X_POSIX      11   read        4      1225165824       400000000      7.7575      7.9772
 X_POSIX      11   read        5      1625165824       400000000      7.9772      8.2158
 X_POSIX      11   read        6      2025165824       400000000      8.2159      8.4407
 X_POSIX      11   read        7      2425165824       400000000      8.4407      8.6576
 X_POSIX      11   read        8      2825165824       800000000      8.6577      9.0953
 X_POSIX      11   read        9      3625165824       200000000      9.0954      9.2059

# DXT, file_id: 8217146196684432982, file_name: /pscratch/user/haccTest/darshan-Part00000012-of-00000032.data
# DXT, rank: 12, hostname: ec7
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      12  write        0        25165824       400000000      3.3010      3.6974
 X_POSIX      12  write        1       425165824       400000000      3.6977      4.0923
 X_POSIX      12  write        2       825165824       400000000      4.0924      4.5362
 X_POSIX      12  write        3      1225165824       400000000      4.5363      5.0120
 X_POSIX      12  write        4      1625165824       400000000      5.0121      5.4585
 X_POSIX      12  write        5      2025165824       400000000      5.4586      5.9079
 X_POSIX      12  write        6      2425165824       400000000      5.9079      6.3697
 X_POSIX      12  write        7      2825165824       800000000      6.3697      7.2602
 X_POSIX      12  write        8      3625165824       200000000      7.2603      7.4555
 X_POSIX      12  write        9               0        25165824      7.4555      7.4782
 X_POSIX      12   read        0               0        25165824      8.1252      8.1412
 X_POSIX      12   read        1        25165824       400000000      8.1428      8.4160
 X_POSIX      12   read        2       425165824       400000000      8.4161      8.6813
 X_POSIX      12   read        3       825165824       400000000      8.6814      8.9445
 X_POSIX      12   read        4      1225165824       400000000      8.9446      9.2121
 X_POSIX      12   read        5      1625165824       400000000      9.2122      9.4910
 X_POSIX      12   read        6      2025165824       400000000      9.4911      9.7519
 X_POSIX      12   read        7      2425165824       400000000      9.7520     10.0142
 X_POSIX      12   read        8      2825165824       800000000     10.0143     10.4821
 X_POSIX      12   read        9      3625165824       200000000     10.4821     10.5963

# DXT, file_id: 5937040747949820936, file_name: /pscratch/user/haccTest/darshan-Part00000013-of-00000032.data
# DXT, rank: 13, hostname: ec7
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      13  write        0        25165824       400000000      4.1388      4.5531
 X_POSIX      13  write        1       425165824       400000000      4.5533      4.9596
 X_POSIX      13  write        2       825165824       400000000      4.9597      5.4206
 X_POSIX      13  write        3      1225165824       400000000      5.4207      5.8968
 X_POSIX      13  write        4      1625165824       400000000      5.8969      6.3209
 X_POSIX      13  write        5      2025165824       400000000      6.3210      6.7255
 X_POSIX      13  write        6      2425165824       400000000      6.7256      7.1179
 X_POSIX      13  write        7      2825165824       800000000      7.1180      7.9211
 X_POSIX      13  write        8      3625165824       200000000      7.9212      8.0992
 X_POSIX      13  write        9               0        25165824      8.0993      8.1218
 X_POSIX      13   read        0               0        25165824      8.1253      8.1413
 X_POSIX      13   read        1        25165824       400000000      8.1431      8.4070
 X_POSIX      13   read        2       425165824       400000000      8.4070      8.6640
 X_POSIX      13   read        3       825165824       400000000      8.6641      8.9215
 X_POSIX      13   read        4      1225165824       400000000      8.9215      9.1929
 X_POSIX      13   read        5      1625165824       400000000      9.1930      9.4733
 X_POSIX      13   read        6      2025165824       400000000      9.4734      9.7342
 X_POSIX      13   read        7      2425165824       400000000      9.7343      9.9952
 X_POSIX      13   read        8      2825165824       800000000      9.9953     10.4711
 X_POSIX      13   read        9      3625165824       200000000     10.4712     10.5864

# DXT, file_id: 3211260657156544696, file_name: /pscratch/user/haccTest/darshan-Part00000014-of-00000032.data
# DXT, rank: 14, hostname: ec8
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      14  write        0        25165824       400000000      3.1582      3.5791
 X_POSIX      14  write        1       425165824       400000000      3.5792      4.0076
 X_POSIX      14  write        2       825165824       400000000      4.0077      4.4644
