# darshan log version: 3.41
# compression method: ZLIB
# exe: 
# uid: 12345
# jobid: 17210635
# start_time: 1694925717
# start_time_asci: Sat Sep 16 22:41:57 2023
# end_time: 1694925725
# end_time_asci: Sat Sep 16 22:42:05 2023
# nprocs: 32
# run time: 7.8205
# metadata: lib_ver = 3.4.4
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 143 bytes (compressed)
# record table: 2416 bytes (compressed)
# POSIX module: 5682 bytes (compressed), ver=4
# LUSTRE module: 1206 bytes (compressed), ver=1
# STDIO module: 56 bytes (compressed), ver=2
# DXT_POSIX module: 10358 bytes (compressed), ver=1
# HEATMAP module: 6613 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 11565115021251038815, file_name: /pscratch/user/haccTest/darshan-Part00000000-of-00000032.data
# DXT, rank: 0, hostname: ec95
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       9  write        0        25165824       200000000      1.7164      1.9397
 X_POSIX       9  write        1       225165824       200000000      1.9398      2.1534
 X_POSIX       9  write        2       425165824       200000000      2.1535      2.3739
 X_POSIX       9  write        3       625165824       200000000      2.3740      2.6035
 X_POSIX       9  write        4       825165824       200000000      2.6036      2.8380
 X_POSIX       9  write        5      1025165824       200000000      2.8381      3.0813
 X_POSIX       9  write        6      1225165824       200000000      3.0814      3.3058
 X_POSIX       9  write        7      1425165824       400000000      3.3059      3.7369
 X_POSIX       9  write        8      1825165824       100000000      3.7370      3.8394
 X_POSIX       9  write        9               0        25165824      3.8395      3.8639
 X_POSIX       9   read        0               0        25165824      3.8672      3.8810
 X_POSIX       9   read        1        25165824       200000000      3.8825      4.0121
 X_POSIX       9   read        2       225165824       200000000      4.0122      4.1364
 X_POSIX       9   read        3       425165824       200000000      4.1365      4.2615
 X_POSIX       9   read        4       625165824       200000000      4.2616      4.3847
 X_POSIX       9   read        5       825165824       200000000      4.3848      4.5057
 X_POSIX       9   read        6      1025165824       200000000      4.5058      4.6268
 X_POSIX       9   read        7      1225165824       200000000      4.6269      4.7483
 X_POSIX       9   read        8      1425165824       400000000      4.7483      4.9968
 X_POSIX       9   read        9      1825165824       100000000      4.9969      5.0585

# DXT, file_id: 9655269172325643443, file_name: /pscratch/user/haccTest/darshan-Part00000010-of-00000032.data
# DXT, rank: 10, hostname: ec453
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      10  write        0        25165824       200000000      2.1878      2.4321
 X_POSIX      10  write        1       225165824       200000000      2.4323      2.6547
 X_POSIX      10  write        2       425165824       200000000      2.6548      2.8875
 X_POSIX      10  write        3       625165824       200000000      2.8876      3.1214
 X_POSIX      10  write        4       825165824       200000000      3.1215      3.3573
 X_POSIX      10  write        5      1025165824       200000000      3.3574      3.6048
 X_POSIX      10  write        6      1225165824       200000000      3.6049      3.8506
 X_POSIX      10  write        7      1425165824       400000000      3.8507      4.3202
 X_POSIX      10  write        8      1825165824       100000000      4.3203      4.4346
 X_POSIX      10  write        9               0        25165824      4.4346      4.4605
 X_POSIX      10   read        0               0        25165824      4.4638      4.4771
 X_POSIX      10   read        1        25165824       200000000      4.4787      4.6007
 X_POSIX      10   read        2       225165824       200000000      4.6008      4.7196
 X_POSIX      10   read        3       425165824       200000000      4.7196      4.8399
 X_POSIX      10   read        4       625165824       200000000      4.8400      4.9565
 X_POSIX      10   read        5       825165824       200000000      4.9565      5.0720
 X_POSIX      10   read        6      1025165824       200000000      5.0720      5.1875
 X_POSIX      10   read        7      1225165824       200000000      5.1875      5.3036
 X_POSIX      10   read        8      1425165824       400000000      5.3037      5.5445
 X_POSIX      10   read        9      1825165824       100000000      5.5446      5.6035

# DXT, file_id: 5944192875413058633, file_name: /pscratch/user/haccTest/darshan-Part00000011-of-00000032.data
# DXT, rank: 11, hostname: ec453
# DXT, write_count: 10, read_count: 10
# DXT, mnt_pt: UNKNOWN, fs_type: UNKNOWN
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX      11  write        0        25165824       200000000      2.2379      2.4771
 X_POSIX      11  write        1       225165824       200000000      2.4772      2.6963
 X_POSIX      11  write        2       425165824       200000000      2.6964      2.9257
 X_POSIX      11  write        3       625165824       200000000      2.9257      3.1536
 X_POSIX      11  write        4       825165824       200000000      3.1538      3.3867
 X_POSIX      11  write        5      1025165824       200000000      3.3868      3.6236
 X_POSIX      11  write        6      1225165824       200000000      3.6237      3.8456
